student_id,subject,grade,quarter
20240832,MAPEH 1,86,3rd
20246056,MAPEH 1,94,1st
20247557,MAPEH 1,90,3rd
20242966,MAPEH 1,87,1st
20245641,MAPEH 1,83,4th
20244829,MAPEH 1,82,3rd
20244829,MAPEH 1,81,4th
20246056,MAPEH 1,91,4th
20247557,MAPEH 1,86,1st
20243752,MAPEH 1,90,1st
20241437,MAPEH 1,85,2nd
20242069,MAPEH 1,83,2nd
20243328,MAPEH 1,90,2nd
20243938,MAPEH 1,90,4th
20241437,MAPEH 1,82,3rd
20243938,MAPEH 1,89,3rd
20245444,MAPEH 1,93,2nd
20245872,MAPEH 1,77,2nd
20247808,MAPEH 1,89,1st
20248952,MAPEH 1,82,3rd
20248825,MAPEH 1,90,2nd
20244098,MAPEH 1,90,2nd
20247114,MAPEH 1,85,1st
20243933,MAPEH 1,84,1st
20249547,MAPEH 1,84,1st
20245444,AP 1,87,1st
20240085,AP 1,82,1st
20243938,AP 1,88,2nd
20243380,AP 1,91,4th
20244098,AP 1,94,4th
20241380,AP 1,82,3rd
20241380,AP 1,84,1st
20243938,AP 1,93,3rd
20245872,AP 1,86,2nd
20248593,AP 1,95,4th
20246056,AP 1,90,4th
20242966,AP 1,85,3rd
20248952,AP 1,79,1st
20242619,AP 1,90,4th
20243398,AP 1,92,3rd
20245444,AP 1,89,2nd
20244940,AP 1,90,4th
20249217,AP 1,77,1st
20243380,AP 1,86,1st
20249217,AP 1,81,3rd
20241437,AP 1,89,2nd
20245641,AP 1,88,4th
20248593,AP 1,90,1st
20243380,AP 1,84,2nd
20242150,AP 1,87,4th
20244829,AP 1,89,2nd
20248952,AP 1,80,2nd
20249547,AP 1,87,1st
20248952,AP 1,77,3rd
20248825,AP 1,83,4th
20244940,AP 1,83,2nd
20244098,AP 1,89,1st
20243703,AP 1,87,1st
20249483,AP 1,87,3rd
20243752,AP 1,89,4th
20247557,AP 1,83,4th
20248919,AP 1,89,2nd
20248919,AP 1,90,1st
20247557,AP 1,86,3rd
20243562,AP 1,94,1st
20245641,AP 1,86,2nd
20245444,AP 1,92,4th
20246233,AP 1,84,3rd
20248365,AP 1,83,3rd
20243562,AP 1,87,4th
20242069,AP 1,79,2nd
20246056,AP 1,88,2nd
20243933,AP 1,85,2nd
20247808,AP 1,89,3rd
20249547,AP 1,85,3rd
20245641,AP 1,86,3rd
20246233,AP 1,82,1st
20246056,AP 1,90,3rd
20249547,AP 1,83,4th
20242150,AP 1,86,2nd
20243398,AP 1,90,4th
20242150,AP 1,87,1st
20240832,AP 1,90,4th
20247114,AP 1,79,1st
20242966,AP 1,83,2nd
20247808,AP 1,90,1st
20244098,AP 1,87,2nd
20247557,AP 1,89,2nd
20242966,AP 1,86,4th
20243933,AP 1,87,3rd
20247114,AP 1,84,2nd
20248825,AP 1,78,1st
20243938,AP 1,84,1st
20249217,AP 1,83,4th
20243752,AP 1,85,1st
20241380,AP 1,81,2nd
20245641,AP 1,85,1st
20249217,AP 1,80,2nd
20246233,AP 1,86,2nd
20248952,AP 1,82,4th
20244829,AP 1,90,4th
20245872,AP 1,90,4th
20243703,AP 1,89,3rd
20247557,AP 1,80,1st
20241380,AP 1,86,4th
20240085,AP 1,88,3rd
20244940,AP 1,82,1st
20243562,AP 1,89,2nd
20242069,AP 1,82,3rd
20245872,AP 1,87,3rd
20243328,AP 1,90,4th
20242069,AP 1,85,4th
20243328,AP 1,87,3rd
20248365,AP 1,85,1st
20249483,AP 1,88,4th
20249483,AP 1,88,2nd
20246056,AP 1,88,1st
20242619,AP 1,85,2nd
20243398,AP 1,87,1st
20248365,AP 1,83,4th
20242966,AP 1,82,1st
20248919,AP 1,95,4th
20244940,AP 1,86,3rd
20243328,AP 1,82,1st
20247808,AP 1,86,4th
20240085,AP 1,95,4th
20246039,AP 1,91,3rd
20241437,AP 1,87,1st
20244829,AP 1,85,3rd
20246039,AP 1,87,2nd
20248593,AP 1,91,2nd
20248825,AP 1,80,3rd
20240085,AP 1,85,2nd
20246233,AP 1,84,4th
20247114,AP 1,89,4th
20240832,AP 1,87,2nd
20247808,AP 1,90,2nd
20240832,AP 1,89,3rd
20243562,AP 1,87,3rd
20242619,AP 1,89,3rd
20244098,AP 1,86,3rd
20247114,AP 1,86,3rd
20246039,AP 1,90,4th
20245872,AP 1,78,1st
20243380,AP 1,90,3rd
20241437,AP 1,90,4th
20241437,AP 1,90,3rd
20245444,AP 1,90,3rd
20243933,AP 1,84,4th
20246039,AP 1,88,1st
20243703,AP 1,89,4th
20248825,AP 1,75,2nd
20242069,AP 1,78,1st
20249547,AP 1,81,2nd
20248919,AP 1,90,3rd
20242150,AP 1,84,3rd
20248593,AP 1,89,3rd
20243398,AP 1,89,2nd
20243938,AP 1,92,4th
20244829,AP 1,86,1st
20242619,AP 1,83,1st
20243328,AP 1,85,2nd
20243933,AP 1,85,1st
20249483,AP 1,85,1st
20243703,AP 1,86,2nd
20243752,AP 1,86,2nd
20240832,AP 1,87,1st
20243752,AP 1,89,3rd
20248365,AP 1,84,2nd
20244940,ESP 2,90,4th
20245641,ESP 2,85,3rd
20244940,ESP 2,89,2nd
20241437,ESP 2,81,3rd
20245444,ESP 2,82,4th
20245641,ESP 2,83,4th
20244940,ESP 2,91,3rd
20241437,ESP 2,77,1st
20244829,ESP 2,91,1st
20249483,ESP 2,90,1st
20249483,ESP 2,91,2nd
20243328,ESP 2,85,4th
20243398,ESP 2,85,1st
20243380,ESP 2,84,1st
20242619,ESP 2,80,4th
20240832,ESP 2,93,2nd
20249547,ESP 2,83,3rd
20248919,ESP 2,82,1st
20244829,ESP 2,93,4th
20241380,ESP 2,79,1st
20247808,ESP 2,85,2nd
20248919,ESP 2,85,2nd
20241437,ESP 2,84,4th
20244098,ESP 2,89,4th
20242069,ESP 2,88,3rd
20245641,ESP 2,84,2nd
20245872,ESP 2,79,4th
20246039,ESP 2,78,1st
20248365,ESP 2,76,1st
20245444,ESP 2,80,3rd
20242966,ESP 2,90,1st
20245872,ESP 2,76,3rd
20243703,ESP 2,85,1st
20243933,ESP 2,87,2nd
20244940,ESP 2,88,1st
20243752,ESP 2,75,1st
20247557,ESP 2,89,3rd
20242069,ESP 2,90,4th
20248952,ESP 2,89,3rd
20243752,ESP 2,76,3rd
20240085,ESP 2,89,3rd
20243933,ESP 2,86,3rd
20243380,ESP 2,85,4th
20243938,ESP 2,83,1st
20249217,ESP 2,85,3rd
20247114,ESP 2,85,1st
20243328,ESP 2,84,2nd
20242150,ESP 2,93,1st
20240085,ESP 2,87,1st
20249547,ESP 2,85,1st
20247114,ESP 2,89,4th
20249483,ESP 2,89,3rd
20240085,ESP 2,90,4th
20242150,ESP 2,92,3rd
20240832,ESP 2,91,4th
20243562,ESP 2,96,4th
20243562,ESP 2,92,1st
20244829,ESP 2,89,2nd
20246039,ESP 2,80,4th
20246233,ESP 2,90,4th
20249217,ESP 2,84,1st
20246039,ESP 2,81,3rd
20242966,ESP 2,93,2nd
20243703,ESP 2,84,3rd
20241437,ESP 2,79,2nd
20245872,ESP 2,75,1st
20246056,ESP 2,78,1st
20243398,ESP 2,87,4th
20242150,ESP 2,93,4th
20242619,ESP 2,78,1st
20248365,ESP 2,84,2nd
20247557,ESP 2,91,2nd
20248952,ESP 2,90,4th
20248365,ESP 2,87,4th
20247114,ESP 2,88,2nd
20248825,ESP 2,89,3rd
20248593,ESP 2,88,4th
20248593,ESP 2,87,3rd
20248593,ESP 2,85,1st
20246056,ESP 2,84,4th
20245444,ESP 2,75,2nd
20246233,ESP 2,93,1st
20240832,ESP 2,91,1st
20249217,ESP 2,87,4th
20248365,ESP 2,82,3rd
20243938,ESP 2,87,2nd
20249217,ESP 2,82,2nd
20247808,ESP 2,86,1st
20249483,ESP 2,93,4th
20243380,ESP 2,87,2nd
20243703,ESP 2,86,4th
20247808,ESP 2,84,4th
20243328,ESP 2,85,1st
20245872,ESP 2,77,2nd
20248952,ESP 2,91,2nd
20247557,ESP 2,88,1st
20243938,ESP 2,90,4th
20240832,ESP 2,90,3rd
20245641,ESP 2,82,1st
20243703,ESP 2,83,2nd
20242966,ESP 2,92,4th
20248919,ESP 2,83,3rd
20247114,ESP 2,87,3rd
20243938,ESP 2,86,3rd
20243398,ESP 2,88,2nd
20246233,ESP 2,91,2nd
20245444,ESP 2,78,1st
20242619,ESP 2,81,3rd
20247808,ESP 2,85,3rd
20248919,ESP 2,84,4th
20246056,ESP 2,77,2nd
20249547,ESP 2,84,4th
20248825,ESP 2,91,4th
20243380,ESP 2,86,3rd
20240085,ESP 2,89,2nd
20249547,ESP 2,82,2nd
20244098,ESP 2,89,3rd
20246039,ESP 2,79,2nd
20243752,ESP 2,78,4th
20243752,ESP 2,77,2nd
20242966,ESP 2,91,3rd
20242619,ESP 2,80,2nd
20241380,ESP 2,82,4th
20244098,ESP 2,90,2nd
20243328,ESP 2,86,3rd
20242069,ESP 2,89,2nd
20247557,ESP 2,90,4th
20242069,ESP 2,86,1st
20246056,ESP 2,81,3rd
20242150,ESP 2,95,2nd
20243933,ESP 2,90,4th
20244829,ESP 2,90,3rd
20243398,ESP 2,86,3rd
20246233,ESP 2,92,3rd
20241380,ESP 2,80,3rd
20248825,ESP 2,90,1st
20244098,ESP 2,88,1st
20243933,ESP 2,82,1st
20243562,ESP 2,95,2nd
20248825,ESP 2,88,2nd
20248952,ESP 2,88,1st
20241380,ESP 2,81,2nd
20243562,ESP 2,94,3rd
20248593,ESP 2,88,2nd
20240832,AP 2,87,1st
20248593,AP 2,92,2nd
20243328,AP 2,85,2nd
20240832,AP 2,88,4th
20244940,AP 2,83,4th
20247808,AP 2,88,1st
20249483,AP 2,89,2nd
20242150,AP 2,77,2nd
20241380,AP 2,88,2nd
20245444,AP 2,90,4th
20241437,AP 2,85,3rd
20247808,AP 2,90,4th
20240085,AP 2,87,2nd
20244098,AP 2,79,3rd
20246039,AP 2,77,2nd
20243328,AP 2,86,1st
20246039,AP 2,75,1st
20243398,AP 2,82,1st
20244940,AP 2,78,2nd
20241437,AP 2,88,4th
20242150,AP 2,75,1st
20248952,AP 2,86,1st
20249547,AP 2,89,2nd
20244829,AP 2,85,3rd
20240085,AP 2,90,3rd
20245872,AP 2,91,3rd
20246233,AP 2,84,2nd
20249547,AP 2,88,1st
20243380,AP 2,87,3rd
20246056,AP 2,89,1st
20243703,AP 2,85,1st
20243380,AP 2,83,2nd
20242966,AP 2,88,3rd
20244098,AP 2,81,4th
20246056,AP 2,88,3rd
20243562,AP 2,81,3rd
20243398,AP 2,85,3rd
20248825,AP 2,90,4th
20249217,AP 2,89,2nd
20242619,AP 2,81,4th
20243380,AP 2,88,4th
20248365,AP 2,82,1st
20243752,AP 2,88,1st
20243933,AP 2,87,3rd
20248593,AP 2,89,3rd
20248825,AP 2,86,3rd
20244098,AP 2,75,1st
20246039,AP 2,81,4th
20242069,AP 2,88,3rd
20245641,AP 2,83,3rd
20248825,AP 2,82,1st
20243752,AP 2,90,4th
20242966,AP 2,87,4th
20240832,AP 2,89,2nd
20245872,AP 2,92,2nd
20246056,AP 2,90,2nd
20249483,AP 2,91,3rd
20243933,AP 2,85,4th
20249483,AP 2,92,4th
20245444,AP 2,88,3rd
20242619,AP 2,75,1st
20243398,AP 2,87,4th
20248365,AP 2,84,2nd
20248365,AP 2,85,3rd
20242069,AP 2,84,1st
20245641,AP 2,87,4th
20243938,AP 2,90,4th
20244829,AP 2,79,1st
20248919,AP 2,91,1st
20243703,AP 2,85,4th
20242150,AP 2,76,3rd
20241380,AP 2,89,3rd
20246039,AP 2,78,3rd
20240832,AP 2,86,3rd
20243562,AP 2,75,1st
20247114,AP 2,78,1st
20244940,AP 2,82,3rd
20247557,AP 2,82,1st
20243562,AP 2,85,4th
20247114,AP 2,82,2nd
20243703,AP 2,86,3rd
20243752,AP 2,91,3rd
20241437,AP 2,78,1st
20247808,AP 2,88,3rd
20242966,AP 2,82,1st
20248919,AP 2,95,4th
20246233,AP 2,85,3rd
20248919,AP 2,97,3rd
20244098,AP 2,76,2nd
20243933,AP 2,85,1st
20249547,AP 2,91,3rd
20245872,AP 2,90,1st
20248593,AP 2,90,1st
20243703,AP 2,84,2nd
20244940,AP 2,75,1st
20248593,AP 2,93,4th
20242619,AP 2,78,3rd
20248365,AP 2,87,4th
20243380,AP 2,81,1st
20242619,AP 2,77,2nd
20242069,AP 2,87,2nd
20248952,AP 2,89,2nd
20249217,AP 2,91,4th
20240085,AP 2,91,4th
20249217,AP 2,87,1st
20247114,AP 2,88,4th
20247114,AP 2,85,3rd
20243328,AP 2,86,4th
20247808,AP 2,89,2nd
20242150,AP 2,78,4th
20247557,AP 2,84,2nd
20245444,AP 2,84,2nd
20242069,AP 2,87,4th
20248952,AP 2,89,4th
20245872,AP 2,93,4th
20245641,AP 2,84,2nd
20248952,AP 2,90,3rd
20247557,AP 2,85,3rd
20245444,AP 2,85,1st
20241380,AP 2,87,1st
20249217,AP 2,90,3rd
20249483,AP 2,90,1st
20243328,AP 2,85,3rd
20249547,AP 2,90,4th
20241380,AP 2,88,4th
20248825,AP 2,85,2nd
20246233,AP 2,83,4th
20243938,AP 2,88,1st
20243933,AP 2,84,2nd
20245641,AP 2,82,1st
20248919,AP 2,93,2nd
20247557,AP 2,83,4th
20246056,AP 2,91,4th
20243562,AP 2,78,2nd
20241437,AP 2,82,2nd
20243938,AP 2,87,3rd
20240085,AP 2,89,1st
20243398,AP 2,86,2nd
20244829,AP 2,84,4th
20243938,AP 2,89,2nd
20242966,AP 2,84,2nd
20244829,AP 2,82,2nd
20243752,AP 2,89,2nd
20246233,AP 2,82,1st
20243328,MAPEH 2,84,4th
20243398,MAPEH 2,84,1st
20245444,MAPEH 2,89,1st
20247808,MAPEH 2,85,2nd
20248365,MAPEH 2,89,4th
20243398,MAPEH 2,87,4th
20243752,MAPEH 2,81,1st
20248919,MAPEH 2,79,1st
20245872,MAPEH 2,86,2nd
20241380,MAPEH 2,80,3rd
20243380,MAPEH 2,80,2nd
20249547,MAPEH 2,93,1st
20243398,MAPEH 2,83,2nd
20243703,MAPEH 2,94,2nd
20243562,MAPEH 2,86,2nd
20247114,MAPEH 2,78,1st
20249217,MAPEH 2,89,3rd
20247114,MAPEH 2,82,2nd
20243933,MAPEH 2,89,3rd
20243703,MAPEH 2,90,1st
20243328,MAPEH 2,85,3rd
20248593,MAPEH 2,85,3rd
20244829,MAPEH 2,94,4th
20244098,MAPEH 2,81,1st
20249547,MAPEH 2,90,3rd
20240832,MAPEH 2,86,3rd
20248919,MAPEH 2,86,4th
20249483,MAPEH 2,90,2nd
20248365,MAPEH 2,86,2nd
20242619,MAPEH 2,92,4th
20245641,MAPEH 2,86,3rd
20247557,MAPEH 2,90,4th
20244940,MAPEH 2,87,3rd
20245641,MAPEH 2,85,2nd
20243562,MAPEH 2,88,3rd
20241380,MAPEH 2,89,2nd
20243703,MAPEH 2,89,4th
20240085,MAPEH 2,93,3rd
20242619,MAPEH 2,89,2nd
20240085,MAPEH 2,95,2nd
20248593,MAPEH 2,86,2nd
20243938,MAPEH 2,84,4th
20244098,MAPEH 2,87,4th
20243938,MAPEH 2,82,3rd
20249547,MAPEH 2,89,2nd
20241380,MAPEH 2,86,1st
20243752,MAPEH 2,84,2nd
20243752,MAPEH 2,88,4th
20243933,MAPEH 2,86,4th
20249483,MAPEH 2,89,4th
20241437,MAPEH 2,87,3rd
20243328,MAPEH 2,86,1st
20243562,MAPEH 2,90,4th
20241437,MAPEH 2,80,1st
20247808,MAPEH 2,86,4th
20246056,MAPEH 2,86,2nd
20244829,MAPEH 2,90,3rd
20243938,MAPEH 2,80,1st
20242966,MAPEH 2,85,2nd
20249217,MAPEH 2,89,4th
20245444,MAPEH 2,86,3rd
20248952,MAPEH 2,84,1st
20243752,MAPEH 2,88,3rd
20243703,MAPEH 2,92,3rd
20246233,MAPEH 2,89,3rd
20241380,MAPEH 2,82,4th
20244940,MAPEH 2,87,1st
20246056,MAPEH 2,84,3rd
20243398,MAPEH 2,89,3rd
20248919,MAPEH 2,80,2nd
20247114,MAPEH 2,81,3rd
20247557,MAPEH 2,91,2nd
20248593,MAPEH 2,89,4th
20246039,MAPEH 2,87,2nd
20242069,MAPEH 2,84,3rd
20245444,MAPEH 2,88,2nd
20247557,MAPEH 2,87,1st
20248825,MAPEH 2,89,4th
20243380,MAPEH 2,80,3rd
20244940,MAPEH 2,88,4th
20246039,MAPEH 2,89,1st
20242069,MAPEH 2,83,1st
20248593,MAPEH 2,85,1st
20243933,MAPEH 2,89,2nd
20249217,MAPEH 2,88,1st
20246233,MAPEH 2,89,4th
20243380,MAPEH 2,79,1st
20244940,MAPEH 2,85,2nd
20245872,MAPEH 2,87,1st
20247557,MAPEH 2,89,3rd
20242069,MAPEH 2,86,2nd
20248952,MAPEH 2,84,4th
20243938,MAPEH 2,75,2nd
20248952,MAPEH 2,83,2nd
20244829,MAPEH 2,89,1st
20246039,MAPEH 2,89,3rd
20247808,MAPEH 2,84,1st
20242150,MAPEH 2,90,4th
20246056,MAPEH 2,85,1st
20248825,MAPEH 2,85,1st
20242069,MAPEH 2,83,4th
20244098,MAPEH 2,83,2nd
20247808,MAPEH 2,86,3rd
20245641,MAPEH 2,86,4th
20246233,MAPEH 2,89,1st
20242966,MAPEH 2,90,4th
20244098,MAPEH 2,84,3rd
20242619,MAPEH 2,90,3rd
20243562,MAPEH 2,87,1st
20248365,MAPEH 2,88,1st
20240085,MAPEH 2,95,1st
20248825,MAPEH 2,88,3rd
20244829,MAPEH 2,90,2nd
20242966,MAPEH 2,86,3rd
20240832,MAPEH 2,88,4th
20245641,MAPEH 2,87,1st
20248825,MAPEH 2,86,2nd
20249483,MAPEH 2,89,3rd
20241437,MAPEH 2,85,4th
20249217,MAPEH 2,88,2nd
20245872,MAPEH 2,88,3rd
20240832,MAPEH 2,85,1st
20242150,MAPEH 2,85,1st
20240085,MAPEH 2,91,4th
20249547,MAPEH 2,91,4th
20242150,MAPEH 2,86,2nd
20243328,MAPEH 2,85,2nd
20243933,MAPEH 2,89,1st
20245872,MAPEH 2,88,4th
20246039,MAPEH 2,88,4th
20242150,MAPEH 2,88,3rd
20243380,MAPEH 2,81,4th
20242619,MAPEH 2,87,1st
20247114,MAPEH 2,85,4th
20240832,MAPEH 2,89,2nd
20246056,MAPEH 2,86,4th
20242966,MAPEH 2,83,1st
20248919,MAPEH 2,82,3rd
20245444,MAPEH 2,86,4th
20246233,MAPEH 2,90,2nd
20248952,MAPEH 2,84,3rd
20249483,MAPEH 2,88,1st
20241437,MAPEH 2,84,2nd
20248365,MAPEH 2,88,3rd
20248919,Mathematics 2,94,3rd
20244098,Mathematics 2,82,4th
20244098,Mathematics 2,77,2nd
20243703,Mathematics 2,85,1st
20243703,Mathematics 2,88,4th
20245444,Mathematics 2,89,3rd
20241380,Mathematics 2,86,1st
20243380,Mathematics 2,82,3rd
20245444,Mathematics 2,81,1st
20243328,Mathematics 2,81,1st
20242966,Mathematics 2,86,1st
20242150,Mathematics 2,85,3rd
20249483,Mathematics 2,87,2nd
20240832,Mathematics 2,80,2nd
20248365,Mathematics 2,85,2nd
20241380,Mathematics 2,87,3rd
20247114,Mathematics 2,86,3rd
20243328,Mathematics 2,87,2nd
20246233,Mathematics 2,88,2nd
20242069,Mathematics 2,84,3rd
20249483,Mathematics 2,91,4th
20244829,Mathematics 2,82,2nd
20242150,Mathematics 2,89,1st
20242069,Mathematics 2,86,2nd
20249217,Mathematics 2,88,1st
20246233,Mathematics 2,83,3rd
20240085,Mathematics 2,85,1st
20243938,Mathematics 2,85,1st
20248825,Mathematics 2,88,4th
20243562,Mathematics 2,92,4th
20248825,Mathematics 2,87,3rd
20243752,Mathematics 2,84,1st
20243562,Mathematics 2,94,3rd
20246056,Mathematics 2,86,1st
20248825,Mathematics 2,85,2nd
20249217,Mathematics 2,90,2nd
20240832,Mathematics 2,80,4th
20247808,Mathematics 2,87,3rd
20244940,Mathematics 2,85,1st
20243752,Mathematics 2,88,3rd
20243380,Mathematics 2,78,2nd
20243933,Mathematics 2,84,1st
20247557,Mathematics 2,86,4th
20243703,Mathematics 2,87,2nd
20242966,Mathematics 2,88,2nd
20243938,Mathematics 2,85,4th
20248952,Mathematics 2,88,1st
20244098,Mathematics 2,80,3rd
20247114,Mathematics 2,86,1st
20247114,Mathematics 2,87,4th
20242069,Mathematics 2,86,1st
20245641,Mathematics 2,87,1st
20245872,Mathematics 2,87,3rd
20241437,Mathematics 2,82,4th
20240832,Mathematics 2,81,3rd
20249483,Mathematics 2,85,1st
20248593,Mathematics 2,90,3rd
20242150,Mathematics 2,88,2nd
20247557,Mathematics 2,85,3rd
20249217,Mathematics 2,87,3rd
20245872,Mathematics 2,89,1st
20241437,Mathematics 2,80,1st
20248919,Mathematics 2,90,4th
20243933,Mathematics 2,81,4th
20246039,Mathematics 2,85,3rd
20247557,Mathematics 2,83,1st
20247808,Mathematics 2,90,4th
20243562,Mathematics 2,90,1st
20248919,Mathematics 2,82,2nd
20246039,Mathematics 2,82,1st
20248952,Mathematics 2,87,2nd
20248365,Mathematics 2,85,4th
20248825,Mathematics 2,82,1st
20243562,Mathematics 2,88,2nd
20246056,Mathematics 2,87,3rd
20247114,Mathematics 2,81,2nd
20245872,Mathematics 2,85,4th
20243938,Mathematics 2,84,3rd
20242069,Mathematics 2,89,4th
20246233,Mathematics 2,82,4th
20248952,Mathematics 2,92,4th
20240085,Mathematics 2,82,2nd
20240832,Mathematics 2,75,1st
20248919,Mathematics 2,86,1st
20240085,Mathematics 2,83,3rd
20242619,Mathematics 2,87,4th
20245641,Mathematics 2,85,4th
20244940,Mathematics 2,83,2nd
20246233,Mathematics 2,85,1st
20246039,Mathematics 2,84,4th
20241380,Mathematics 2,87,2nd
20242619,Mathematics 2,89,3rd
20247808,Mathematics 2,84,1st
20249217,Mathematics 2,91,4th
20243398,Mathematics 2,89,1st
20243398,Mathematics 2,90,4th
20249547,Mathematics 2,83,1st
20241380,Mathematics 2,89,4th
20243703,Mathematics 2,84,3rd
20248365,Mathematics 2,84,1st
20245444,Mathematics 2,87,4th
20247808,Mathematics 2,88,2nd
20249547,Mathematics 2,86,2nd
20248593,Mathematics 2,91,4th
20243380,Mathematics 2,81,1st
20247557,Mathematics 2,83,2nd
20249483,Mathematics 2,87,3rd
20248952,Mathematics 2,89,3rd
20246056,Mathematics 2,85,2nd
20242966,Mathematics 2,82,3rd
20249547,Mathematics 2,89,3rd
20245641,Mathematics 2,86,2nd
20248593,Mathematics 2,87,1st
20243398,Mathematics 2,92,2nd
20242619,Mathematics 2,85,1st
20245872,Mathematics 2,87,2nd
20243752,Mathematics 2,93,4th
20243328,Mathematics 2,86,4th
20243752,Mathematics 2,84,2nd
20245444,Mathematics 2,83,2nd
20241437,Mathematics 2,84,3rd
20243380,Mathematics 2,84,4th
20243933,Mathematics 2,81,2nd
20245641,Mathematics 2,87,3rd
20243328,Mathematics 2,89,3rd
20246056,Mathematics 2,90,4th
20240085,Mathematics 2,85,4th
20243933,Mathematics 2,80,3rd
20243938,Mathematics 2,87,2nd
20243398,Mathematics 2,90,3rd
20244829,Mathematics 2,80,4th
20242150,Mathematics 2,85,4th
20244829,Mathematics 2,85,1st
20244098,Mathematics 2,78,1st
20244829,Mathematics 2,83,3rd
20242966,Mathematics 2,88,4th
20241437,Mathematics 2,85,2nd
20244940,Mathematics 2,83,4th
20246039,Mathematics 2,85,2nd
20248365,Mathematics 2,86,3rd
20244940,Mathematics 2,85,3rd
20249547,Mathematics 2,90,4th
20242619,Mathematics 2,89,2nd
20248593,Mathematics 2,84,2nd
20248825,English 2,84,2nd
20245641,English 2,86,3rd
20243752,English 2,87,3rd
20248365,English 2,89,2nd
20243380,English 2,90,1st
20242069,English 2,85,2nd
20248365,English 2,88,3rd
20243938,English 2,87,1st
20247557,English 2,86,3rd
20247808,English 2,88,4th
20243752,English 2,84,2nd
20247557,English 2,85,2nd
20245872,English 2,90,4th
20243938,English 2,84,4th
20245444,English 2,92,4th
20249547,English 2,86,3rd
20241437,English 2,88,3rd
20249483,English 2,88,4th
20245444,English 2,89,2nd
20242966,English 2,85,3rd
20240085,English 2,83,3rd
20249483,English 2,86,3rd
20246056,English 2,85,3rd
20243703,English 2,86,2nd
20243328,English 2,90,4th
20244829,English 2,81,3rd
20244940,English 2,87,1st
20246233,English 2,86,4th
20249217,English 2,83,3rd
20243562,English 2,85,1st
20244098,English 2,80,1st
20243328,English 2,88,3rd
20248365,English 2,85,1st
20248825,English 2,82,3rd
20243380,English 2,90,3rd
20243562,English 2,83,2nd
20244940,English 2,94,4th
20246233,English 2,82,1st
20246039,English 2,84,2nd
20244098,English 2,84,3rd
20244098,English 2,82,2nd
20249483,English 2,87,1st
20242966,English 2,84,2nd
20248593,English 2,81,2nd
20242150,English 2,83,1st
20244829,English 2,76,1st
20244940,English 2,89,2nd
20245872,English 2,89,1st
20241380,English 2,86,3rd
20240085,English 2,78,1st
20241437,English 2,84,1st
20242619,English 2,86,2nd
20246056,English 2,84,4th
20243938,English 2,85,3rd
20241437,English 2,89,4th
20246039,English 2,81,3rd
20243752,English 2,84,1st
20242069,English 2,83,1st
20246039,English 2,82,1st
20240832,English 2,85,3rd
20243398,English 2,86,3rd
20247114,English 2,83,4th
20248593,English 2,80,3rd
20240085,English 2,82,4th
20245872,English 2,90,2nd
20243398,English 2,85,4th
20242150,English 2,79,2nd
20245641,English 2,83,1st
20240832,English 2,83,2nd
20248919,English 2,92,2nd
20246233,English 2,83,2nd
20242966,English 2,86,1st
20248952,English 2,83,1st
20245444,English 2,90,1st
20247808,English 2,86,2nd
20243933,English 2,89,3rd
20248825,English 2,86,1st
20244829,English 2,80,2nd
20242619,English 2,81,1st
20248919,English 2,91,4th
20241380,English 2,84,2nd
20249217,English 2,89,1st
20246056,English 2,81,1st
20246039,English 2,85,4th
20242150,English 2,83,4th
20243562,English 2,83,3rd
20242069,English 2,87,4th
20244829,English 2,79,4th
20247808,English 2,86,3rd
20240085,English 2,77,2nd
20245641,English 2,84,2nd
20247557,English 2,89,4th
20242150,English 2,84,3rd
20243703,English 2,88,3rd
20243328,English 2,89,2nd
20243398,English 2,84,2nd
20240832,English 2,87,4th
20249483,English 2,88,2nd
20248919,English 2,92,3rd
20246233,English 2,85,3rd
20241437,English 2,88,2nd
20243933,English 2,87,2nd
20241380,English 2,88,4th
20243380,English 2,90,4th
20248952,English 2,89,3rd
20247557,English 2,82,1st
20249217,English 2,85,2nd
20242619,English 2,85,3rd
20243380,English 2,92,2nd
20249547,English 2,84,4th
20249547,English 2,88,1st
20242619,English 2,86,4th
20245872,English 2,91,3rd
20247808,English 2,87,1st
20242069,English 2,82,3rd
20243933,English 2,87,1st
20248593,English 2,80,1st
20245641,English 2,87,4th
20243938,English 2,85,2nd
20243398,English 2,89,1st
20243933,English 2,90,4th
20243703,English 2,87,1st
20243562,English 2,82,4th
20241380,English 2,84,1st
20242966,English 2,88,4th
20243328,English 2,89,1st
20249547,English 2,85,2nd
20248952,English 2,90,4th
20248365,English 2,87,4th
20243703,English 2,87,4th
20247114,English 2,90,2nd
20240832,English 2,81,1st
20246056,English 2,83,2nd
20244940,English 2,89,3rd
20249217,English 2,86,4th
20248952,English 2,84,2nd
20243752,English 2,89,4th
20245444,English 2,89,3rd
20248919,English 2,90,1st
20248593,English 2,78,4th
20247114,English 2,82,1st
20248825,English 2,81,4th
20247114,English 2,85,3rd
20244098,English 2,85,4th
20244098,Mother Tongue 2,91,4th
20244940,Mother Tongue 2,89,4th
20242150,Mother Tongue 2,80,2nd
20240832,Mother Tongue 2,81,3rd
20244098,Mother Tongue 2,90,3rd
20242069,Mother Tongue 2,80,3rd
20247114,Mother Tongue 2,86,2nd
